,# of features removed,AOPC-global,optimization
24,24,0.06384768205443074,topk-masking-0.1
25,25,0.06480753128831306,topk-masking-0.1
26,26,0.06577193653481135,topk-masking-0.1
27,27,0.06669727666760697,topk-masking-0.1
28,28,0.06765256629016021,topk-masking-0.1
29,29,0.06855566293974551,topk-masking-0.1
30,30,0.06942499303938551,topk-masking-0.1
0,0,0.0,topk-masking-0.5
1,1,0.007561535336497024,topk-masking-0.5
2,2,0.013491608330997966,topk-masking-0.5
3,3,0.018109676582719142,topk-masking-0.5
4,4,0.021858332236549205,topk-masking-0.5
5,5,0.025710836339526737,topk-masking-0.5
6,6,0.029456072987923316,topk-masking-0.5
7,7,0.03311429348526847,topk-masking-0.5
8,8,0.03646096002458579,topk-masking-0.5
9,9,0.03948413946063671,topk-masking-0.5
10,10,0.04222851726977995,topk-masking-0.5
11,11,0.04465107371782987,topk-masking-0.5
12,12,0.04693859570393972,topk-masking-0.5
13,13,0.04907257818687804,topk-masking-0.5
14,14,0.05116806243562386,topk-masking-0.5
15,15,0.053116551862844606,topk-masking-0.5
16,16,0.05493786077941872,topk-masking-0.5
17,17,0.056692095815255854,topk-masking-0.5
18,18,0.05830307927099981,topk-masking-0.5
19,19,0.05998842253703671,topk-masking-0.5
20,20,0.06175580308032931,topk-masking-0.5
21,21,0.06335832077941345,topk-masking-0.5
22,22,0.06481676339185077,topk-masking-0.5
23,23,0.06616939774091164,topk-masking-0.5
24,24,0.06748393146349799,topk-masking-0.5
25,25,0.06872938854002354,topk-masking-0.5
26,26,0.06994245828855793,topk-masking-0.5
27,27,0.07108987120701667,topk-masking-0.5
28,28,0.0721928223162147,topk-masking-0.5
29,29,0.07322676432401762,topk-masking-0.5
30,30,0.074366161868455,topk-masking-0.5
0,0,0.0,0.1
1,1,0.007561535336497024,0.1
2,2,0.013491608330997966,0.1
3,3,0.018225184985657533,0.1
4,4,0.02199405564565591,0.1
5,5,0.02582393918044899,0.1
6,6,0.029033784429077093,0.1
7,7,0.031981065743540524,0.1
8,8,0.034583222186198165,0.1
9,9,0.03692155559981898,0.1
10,10,0.039424305785119296,0.1
11,11,0.04217633162974093,0.1
12,12,0.044624884898868636,0.1
13,13,0.04689962908533069,0.1
14,14,0.04911635985039282,0.1
15,15,0.05109980782151661,0.1
16,16,0.05284024352051131,0.1
17,17,0.05447629176641565,0.1
18,18,0.05598605663449202,0.1
19,19,0.05742154978956458,0.1
20,20,0.058753692376272294,0.1
21,21,0.05998732319931049,0.1
22,22,0.061140188392884494,0.1
23,23,0.062215078577014166,0.1
24,24,0.06323576685849007,0.1
25,25,0.06419110034150173,0.1
26,26,0.06508438334079593,0.1
27,27,0.06592484908867154,0.1
28,28,0.06674312577388546,0.1
29,29,0.06753114641843189,0.1
30,30,0.06829804402302785,0.1
0,0,0.0,topk-0.1
1,1,0.007561535336497024,topk-0.1
2,2,0.013491608330997966,topk-0.1
3,3,0.01755441970686976,topk-0.1
4,4,0.021457443422625688,topk-0.1
5,5,0.025376762327923807,topk-0.1
6,6,0.02865048998405551,topk-0.1
7,7,0.031645683104146644,topk-0.1
8,8,0.03428510428451472,topk-0.1
9,9,0.03710871835100885,topk-0.1
10,10,0.03966528174731501,topk-0.1
11,11,0.042397226261753664,topk-0.1
12,12,0.044828787636111166,topk-0.1
13,13,0.0470889673413416,topk-0.1
14,14,0.049293075556003,topk-0.1
15,15,0.051265478795526155,topk-0.1
16,16,0.05305716701257821,topk-0.1
17,17,0.05473497811072507,topk-0.1
18,18,0.05627183921898118,topk-0.1
19,19,0.057646553393232845,topk-0.1
20,20,0.058967981522623024,topk-0.1
21,21,0.0601962954084448,topk-0.1
22,22,0.06134007485379558,topk-0.1
23,23,0.06242295069870866,topk-0.1
24,24,0.06342860535857907,topk-0.1
25,25,0.06437241244169388,topk-0.1
26,26,0.0652977246697087,topk-0.1
27,27,0.06616603942621933,topk-0.1
28,28,0.06700602028849163,topk-0.1
29,29,0.06780050695086474,topk-0.1
30,30,0.06857721848919097,topk-0.1
0,0,0.0,0.5
1,1,0.007561535336497024,0.5
2,2,0.013491608330997966,0.5
3,3,0.01755441970686976,0.5
4,4,0.021414126735869697,0.5
5,5,0.02534066508896048,0.5
6,6,0.02913878334458081,0.5
7,7,0.032836665047343776,0.5
8,8,0.036214179190874954,0.5
9,9,0.03926203671029695,0.5
10,10,0.04202660567856199,0.5
11,11,0.044561773198730066,0.5
12,12,0.046987286493138804,0.5
13,13,0.049179604778152454,0.5
14,14,0.05124433716369312,0.5
15,15,0.05317194356798265,0.5
16,16,0.05497023401071132,0.5
17,17,0.05660858856565218,0.5
18,18,0.0580940646878886,0.5
19,19,0.05943347822476441,0.5
20,20,0.060637147896250576,0.5
21,21,0.061823027389873934,0.5
22,22,0.06297443571687915,0.5
23,23,0.06406726893946176,0.5
24,24,0.06517666125692338,0.5
25,25,0.06639844150926512,0.5
26,26,0.06772319163664818,0.5
27,27,0.06897503168997637,0.5
28,28,0.07016801145485586,0.5
29,29,0.07127852736544864,0.5
30,30,0.07233835776307304,0.5
0,0,0.0,topk-0.5
1,1,0.007561535336497024,topk-0.5
2,2,0.013491608330997966,topk-0.5
3,3,0.01755441970686976,topk-0.5
4,4,0.021414126735869697,topk-0.5
5,5,0.02534066508896048,topk-0.5
6,6,0.02901638165082689,topk-0.5
7,7,0.032729563565309094,topk-0.5
8,8,0.03600021656493074,topk-0.5
9,9,0.03906947034694717,topk-0.5
10,10,0.04185154534824401,topk-0.5
11,11,0.04440130122927191,topk-0.5
12,12,0.046839158521331276,topk-0.5
13,13,0.049101954849736895,topk-0.5
14,14,0.05117186389717194,topk-0.5
15,15,0.053107415246794465,topk-0.5
16,16,0.055074618502779976,topk-0.5
17,17,0.056863731336611156,topk-0.5
18,18,0.058569566321708254,topk-0.5
19,19,0.060094664700002784,topk-0.5
20,20,0.06149291714642166,topk-0.5
21,21,0.06275758596101556,topk-0.5
22,22,0.06398184750059639,topk-0.5
23,23,0.06532514245458089,topk-0.5
24,24,0.06667757766746414,topk-0.5
25,25,0.06799835308939248,topk-0.5
26,26,0.06922645060620851,topk-0.5
27,27,0.07040006097924893,topk-0.5
28,28,0.07151369885005313,topk-0.5
29,29,0.07257935851413931,topk-0.5
30,30,0.07362429267815292,topk-0.5
0,0,0.0,topk-0.5
1,1,0.007561535336497024,topk-0.5
2,2,0.013491608330997966,topk-0.5
3,3,0.01755441970686976,topk-0.5
4,4,0.021414126735869697,topk-0.5
5,5,0.02534066508896048,topk-0.5
6,6,0.02901638165082689,topk-0.5
7,7,0.032729563565309094,topk-0.5
8,8,0.03600021656493074,topk-0.5
9,9,0.03906947034694717,topk-0.5
10,10,0.04185154534824401,topk-0.5
11,11,0.04440130122927191,topk-0.5
12,12,0.046839158521331276,topk-0.5
13,13,0.049101954849736895,topk-0.5
14,14,0.05117186389717194,topk-0.5
15,15,0.053107415246794465,topk-0.5
16,16,0.055074618502779976,topk-0.5
17,17,0.056863731336611156,topk-0.5
18,18,0.058569566321708254,topk-0.5
19,19,0.060094664700002784,topk-0.5
20,20,0.06149291714642166,topk-0.5
21,21,0.06275758596101556,topk-0.5
22,22,0.06398184750059639,topk-0.5
23,23,0.06532514245458089,topk-0.5
24,24,0.06667757766746414,topk-0.5
25,25,0.06799835308939248,topk-0.5
26,26,0.06922645060620851,topk-0.5
27,27,0.07040006097924893,topk-0.5
28,28,0.07151369885005313,topk-0.5
29,29,0.07257935851413931,topk-0.5
30,30,0.07362429267815292,topk-0.5
0,0,0.0,masking-0.1
1,1,0.007561535336497024,masking-0.1
2,2,0.013491608330997966,masking-0.1
3,3,0.018109676582719142,masking-0.1
4,4,0.021858332236549205,masking-0.1
5,5,0.025710836339526737,masking-0.1
6,6,0.02893683913685802,masking-0.1
7,7,0.031896238612848835,masking-0.1
8,8,0.03498081498743017,masking-0.1
9,9,0.037734857983632755,masking-0.1
10,10,0.04063826138159454,masking-0.1
11,11,0.043289124259843235,masking-0.1
12,12,0.04565207809588615,masking-0.1
13,13,0.04785345133970409,masking-0.1
14,14,0.05000659395447465,masking-0.1
15,15,0.05193440229409333,masking-0.1
16,16,0.0536867420700532,masking-0.1
17,17,0.055268070671486175,masking-0.1
18,18,0.05676748600090933,masking-0.1
19,19,0.058236803249275756,masking-0.1
20,20,0.059601795360049475,masking-0.1
21,21,0.0608749132200534,masking-0.1
22,22,0.06210447979701216,masking-0.1
23,23,0.06325726288697793,masking-0.1
24,24,0.06430833361298693,masking-0.1
25,25,0.06529267409872733,masking-0.1
26,26,0.06623110459657403,masking-0.1
27,27,0.06717734204775826,masking-0.1
28,28,0.06808544242031828,masking-0.1
29,29,0.06896067733535045,masking-0.1
30,30,0.06981306942512372,masking-0.1
0,0,0.0,topk-masking-0.1
1,1,0.007561535336497024,topk-masking-0.1
2,2,0.013491608330997966,topk-masking-0.1
3,3,0.018109676582719142,topk-masking-0.1
4,4,0.022437032207149078,topk-masking-0.1
5,5,0.02619308631502663,topk-masking-0.1
6,6,0.029350196258715072,topk-masking-0.1
7,7,0.032257926094473754,topk-masking-0.1
8,8,0.03530231497109677,topk-masking-0.1
9,9,0.03844135891249659,topk-masking-0.1
10,10,0.041280534953288935,topk-masking-0.1
11,11,0.043877875033896424,topk-masking-0.1
12,12,0.04626160836333123,topk-masking-0.1
13,13,0.04856565827445114,topk-masking-0.1
14,14,0.05067132042690523,topk-masking-0.1
15,15,0.052557583361997,topk-masking-0.1
16,16,0.054273265428080184,topk-masking-0.1
17,17,0.05588755532208077,topk-masking-0.1
18,18,0.05735436619620948,topk-masking-0.1
19,19,0.05870952612795168,topk-masking-0.1
20,20,0.06000905631072816,topk-masking-0.1
21,21,0.06118275266766511,topk-masking-0.1
22,22,0.06227599831411565,topk-masking-0.1
23,23,0.0633035630848607,topk-masking-0.1
24,24,0.06426260874606138,topk-masking-0.1
25,25,0.0651784483103203,topk-masking-0.1
26,26,0.06602235276699209,topk-masking-0.1
27,27,0.06681741596951808,topk-masking-0.1
28,28,0.06756556756869794,topk-masking-0.1
29,29,0.06827978782526818,topk-masking-0.1
30,30,0.0690161725195415,topk-masking-0.1
0,0,0.0,topk-masking-0.5
1,1,0.007561535336497024,topk-masking-0.5
2,2,0.013491608330997966,topk-masking-0.5
3,3,0.018109676582719142,topk-masking-0.5
4,4,0.021858332236549205,topk-masking-0.5
5,5,0.025710836339526737,topk-masking-0.5
6,6,0.029333671294169392,topk-masking-0.5
7,7,0.033007192003233786,topk-masking-0.5
8,8,0.03624699739864158,topk-masking-0.5
9,9,0.03929157309728692,topk-masking-0.5
10,10,0.04205345693946196,topk-masking-0.5
11,11,0.044491361512396514,topk-masking-0.5
12,12,0.046831653216165225,topk-masking-0.5
13,13,0.04905328202025462,topk-masking-0.5
14,14,0.051091051187643295,topk-masking-0.5
15,15,0.0529981657891353,topk-masking-0.5
16,16,0.05482643859239819,topk-masking-0.5
17,17,0.05658686374973646,topk-masking-0.5
18,18,0.05820338573524459,topk-masking-0.5
19,19,0.059650935329853064,topk-masking-0.5
20,20,0.06095808193100803,topk-masking-0.5
21,21,0.062376300027761074,topk-masking-0.5
22,22,0.06367342508383039,topk-masking-0.5
23,23,0.06506284470221248,topk-masking-0.5
24,24,0.06635707056130757,topk-masking-0.5
25,25,0.06774935354270403,topk-masking-0.5
26,26,0.06909942431471384,topk-masking-0.5
27,27,0.07042254648131212,topk-masking-0.5
28,28,0.07168763570948727,topk-masking-0.5
29,29,0.07288938231531317,topk-masking-0.5
30,30,0.07403966315035392,topk-masking-0.5
0,0,0.0,0.1
1,1,0.007561535336497024,0.1
2,2,0.013491608330997966,0.1
3,3,0.01755441970686976,0.1
4,4,0.021457443422625688,0.1
5,5,0.025376762327923807,0.1
6,6,0.02865048998405551,0.1
7,7,0.031645683104146644,0.1
8,8,0.03428510428451472,0.1
9,9,0.036653249488303875,0.1
10,10,0.039251219144855944,0.1
11,11,0.04201766887616618,0.1
12,12,0.04447842697249195,0.1
13,13,0.046763632439409474,0.1
14,14,0.048989429647533014,0.1
15,15,0.050980810756335544,0.1
16,16,0.05278924415216352,0.1
17,17,0.05443438341447558,0.1
18,18,0.05598706529621851,0.1
19,19,0.05746600342707472,0.1
20,20,0.05883784680104416,0.1
21,21,0.06006765242295636,0.1
22,22,0.061226395173988604,0.1
23,23,0.06230535487804453,0.1
24,24,0.06332243210747922,0.1
25,25,0.06427032277717479,0.1
26,26,0.06515939498833245,0.1
27,27,0.06601420500882818,0.1
28,28,0.06683519606752701,0.1
29,29,0.0676124048091187,0.1
30,30,0.06834065046335717,0.1
0,0,0.0,topk-0.1
1,1,0.007561535336497024,topk-0.1
2,2,0.013491608330997966,topk-0.1
3,3,0.018225184985657533,topk-0.1
4,4,0.02199405564565591,topk-0.1
5,5,0.02582393918044899,topk-0.1
6,6,0.029033784429077093,topk-0.1
7,7,0.031981065743540524,topk-0.1
8,8,0.034583222186198165,topk-0.1
9,9,0.03737702446252396,topk-0.1
10,10,0.039909196394146924,topk-0.1
11,11,0.042620814688016255,topk-0.1
12,12,0.045035176952661245,topk-0.1
13,13,0.0472806145638524,topk-0.1
14,14,0.04947194629701308,topk-0.1
15,15,0.051489262210633754,topk-0.1
16,16,0.05332083674269328,topk-0.1
17,17,0.05498803934143758,topk-0.1
18,18,0.056560522797825884,topk-0.1
19,19,0.05801078805360173,topk-0.1
20,20,0.059314871675355284,topk-0.1
21,21,0.060527417826961964,topk-0.1
22,22,0.06165680064542069,topk-0.1
23,23,0.06270619443258599,topk-0.1
24,24,0.06370467161598595,topk-0.1
25,25,0.06465428700600427,topk-0.1
26,26,0.06556372599704993,topk-0.1
27,27,0.06645861805254936,topk-0.1
28,28,0.0672999976892459,topk-0.1
29,29,0.06809568377170168,topk-0.1
30,30,0.06887383793858082,topk-0.1
0,0,0.0,0.5
1,1,0.007561535336497024,0.5
2,2,0.013491608330997966,0.5
3,3,0.018109676582719142,0.5
4,4,0.021858332236549205,0.5
5,5,0.025710836339526737,0.5
6,6,0.029456072987923316,0.5
7,7,0.03311429348526847,0.5
8,8,0.03634219871600574,0.5
9,9,0.039377254282914664,0.5
10,10,0.04213134892639628,0.5
11,11,0.04465778784257816,0.5
12,12,0.04698152787903745,0.5
13,13,0.049087940424058875,0.5
14,14,0.051158783766539116,0.5
15,15,0.05309173725815077,0.5
16,16,0.05481918240625186,0.5
17,17,0.05644673595245529,0.5
18,18,0.05794073063328102,0.5
19,19,0.059387600231002945,0.5
20,20,0.06081511274076664,0.5
21,21,0.06211329435140777,0.5
22,22,0.06336735477055462,0.5
23,23,0.06451457274348069,0.5
24,24,0.06556704063796454,0.5
25,25,0.0665681167207174,0.5
26,26,0.06752796396054983,0.5
27,27,0.06859341717079959,0.5
28,28,0.0696026239035712,0.5
29,29,0.07073198606587347,0.5
30,30,0.07183647741054193,0.5
0,0,0.0,topk-0.5
1,1,0.007561535336497024,topk-0.5
2,2,0.013491608330997966,topk-0.5
3,3,0.01755441970686976,topk-0.5
4,4,0.021414126735869697,topk-0.5
5,5,0.02534066508896048,topk-0.5
6,6,0.02913878334458081,topk-0.5
7,7,0.032836665047343776,topk-0.5
8,8,0.0360954178822949,topk-0.5
9,9,0.039155151532574914,topk-0.5
10,10,0.0418962823147201,topk-0.5
11,11,0.04444231011520833,topk-0.5
12,12,0.046782625361465296,topk-0.5
13,13,0.04904945977271848,topk-0.5
14,14,0.05112286849195476,topk-0.5
15,15,0.052926776710547574,topk-0.5
16,16,0.054633907851212395,topk-0.5
17,17,0.05625873750863667,topk-0.5
18,18,0.05773213985048396,topk-0.5
19,19,0.05909500244651604,topk-0.5
20,20,0.06032998304278028,topk-0.5
21,21,0.0615244094464803,topk-0.5
22,22,0.06268880116232872,topk-0.5
23,23,0.06375202010341961,topk-0.5
24,24,0.06474835518866302,topk-0.5
25,25,0.06576883746927778,topk-0.5
26,26,0.06674824744212778,topk-0.5
27,27,0.0676852157630705,topk-0.5
28,28,0.06857809838908606,topk-0.5
29,29,0.06957568591316585,topk-0.5
30,30,0.07067610975534021,topk-0.5
0,0,0.0,topk-0.5
1,1,0.007561535336497024,topk-0.5
2,2,0.013491608330997966,topk-0.5
3,3,0.01755441970686976,topk-0.5
4,4,0.021414126735869697,topk-0.5
5,5,0.02534066508896048,topk-0.5
6,6,0.02913878334458081,topk-0.5
7,7,0.032836665047343776,topk-0.5
8,8,0.0360954178822949,topk-0.5
9,9,0.039155151532574914,topk-0.5
10,10,0.0418962823147201,topk-0.5
11,11,0.04444231011520833,topk-0.5
12,12,0.046782625361465296,topk-0.5
13,13,0.04904945977271848,topk-0.5
14,14,0.05112286849195476,topk-0.5
15,15,0.052926776710547574,topk-0.5
16,16,0.054633907851212395,topk-0.5
17,17,0.05625873750863667,topk-0.5
18,18,0.05773213985048396,topk-0.5
19,19,0.05909500244651604,topk-0.5
20,20,0.06032998304278028,topk-0.5
21,21,0.0615244094464803,topk-0.5
22,22,0.06268880116232872,topk-0.5
23,23,0.06375202010341961,topk-0.5
24,24,0.06474835518866302,topk-0.5
25,25,0.06576883746927778,topk-0.5
26,26,0.06674824744212778,topk-0.5
27,27,0.0676852157630705,topk-0.5
28,28,0.06857809838908606,topk-0.5
29,29,0.06957568591316585,topk-0.5
30,30,0.07067610975534021,topk-0.5
0,0,0.0,masking-0.1
1,1,0.007561535336497024,masking-0.1
2,2,0.013491608330997966,masking-0.1
3,3,0.018109676582719142,masking-0.1
4,4,0.022437032207149078,masking-0.1
5,5,0.02619308631502663,masking-0.1
6,6,0.029350196258715072,masking-0.1
7,7,0.032593936766071085,masking-0.1
8,8,0.035600991123627725,masking-0.1
9,9,0.03871016744977445,masking-0.1
10,10,0.04152490635081427,masking-0.1
11,11,0.04410188214829464,masking-0.1
12,12,0.04640231614676438,masking-0.1
13,13,0.04863641802794764,masking-0.1
14,14,0.05073736286350196,masking-0.1
15,15,0.05261949814630643,masking-0.1
16,16,0.054331538166253766,masking-0.1
17,17,0.05594259068591138,masking-0.1
18,18,0.057406504961943744,masking-0.1
19,19,0.05871559484736166,masking-0.1
20,20,0.05992360106576303,masking-0.1
21,21,0.0610918750164954,masking-0.1
22,22,0.06224740837122412,masking-0.1
23,23,0.06333594454858425,masking-0.1
24,24,0.06436182398081897,masking-0.1
25,25,0.06532202240238948,masking-0.1
26,26,0.06630850340815492,masking-0.1
27,27,0.06725302200402991,masking-0.1
28,28,0.0681405174935084,masking-0.1
29,29,0.0689791036287743,masking-0.1
30,30,0.06978841135313911,masking-0.1
0,0,0.0,topk-masking-0.1
1,1,0.007561535336497024,topk-masking-0.1
2,2,0.013491608330997966,topk-masking-0.1
3,3,0.018109676582719142,topk-masking-0.1
4,4,0.022437032207149078,topk-masking-0.1
5,5,0.02619308631502663,topk-masking-0.1
6,6,0.029350196258715072,topk-masking-0.1
7,7,0.032257926094473754,topk-masking-0.1
8,8,0.03530231497109677,topk-masking-0.1
9,9,0.03844135891249659,topk-masking-0.1
10,10,0.041280534953288935,topk-masking-0.1
11,11,0.043877875033896424,topk-masking-0.1
12,12,0.04635599587944621,topk-masking-0.1
13,13,0.04859340635115218,topk-masking-0.1
14,14,0.050697218631826205,topk-masking-0.1
15,15,0.052581862929110414,topk-masking-0.1
16,16,0.05433901218464699,topk-masking-0.1
17,17,0.05589179550476602,topk-masking-0.1
18,18,0.05732706017608711,topk-masking-0.1
19,19,0.05864356951845049,topk-masking-0.1
20,20,0.05986811485459603,topk-masking-0.1
21,21,0.06109898169506414,topk-masking-0.1
22,22,0.06224843198660753,topk-masking-0.1
23,23,0.06331988512830791,topk-masking-0.1
24,24,0.06436845096466372,topk-masking-0.1
