,# of features removed,AOPC-global,aggregation
28,28,0.02538740602606899,avg
29,29,0.025935614423991095,avg
30,30,0.026471089220584363,avg
0,0,0.0,avg_2e-3
1,1,0.00029410245882366295,avg_2e-3
2,2,0.0018107968557359011,avg_2e-3
3,3,0.003164762597047937,avg_2e-3
4,4,0.0042317699433746195,avg_2e-3
5,5,0.005204548706118848,avg_2e-3
6,6,0.006089507671970347,avg_2e-3
7,7,0.007938429255901882,avg_2e-3
8,8,0.009990064804836017,avg_2e-3
9,9,0.01164846291653526,avg_2e-3
10,10,0.013189761317096677,avg_2e-3
11,11,0.014475740360783994,avg_2e-3
12,12,0.01575576472303975,avg_2e-3
13,13,0.01697777394547142,avg_2e-3
14,14,0.01809367497581925,avg_2e-3
15,15,0.01941300392145018,avg_2e-3
16,16,0.020577558758813504,avg_2e-3
17,17,0.02162931031302648,avg_2e-3
18,18,0.02257034397110723,avg_2e-3
19,19,0.023485171399178592,avg_2e-3
20,20,0.024306864076096175,avg_2e-3
21,21,0.025059040415574215,avg_2e-3
22,22,0.025784513520458022,avg_2e-3
23,23,0.02649399530114667,avg_2e-3
24,24,0.02714732026230582,avg_2e-3
25,25,0.027750766033702936,avg_2e-3
26,26,0.028294276169050003,avg_2e-3
27,27,0.028831144109762126,avg_2e-3
28,28,0.02932325190363823,avg_2e-3
29,29,0.029726187739867196,avg_2e-3
30,30,0.030113137012291593,avg_2e-3
0,0,0.0,avg_3e-3
1,1,0.0021279903659565252,avg_3e-3
2,2,0.003631478545083257,avg_3e-3
3,3,0.004715927371456457,avg_3e-3
4,4,0.007262920442549036,avg_3e-3
5,5,0.00988129396542517,avg_3e-3
6,6,0.01204137496760561,avg_3e-3
7,7,0.01397329671066032,avg_3e-3
8,8,0.015570613128992395,avg_3e-3
9,9,0.01739713113418059,avg_3e-3
10,10,0.018892267785068886,avg_3e-3
11,11,0.020162744900880256,avg_3e-3
12,12,0.02134285150045697,avg_3e-3
13,13,0.022341060669259918,avg_3e-3
14,14,0.023213299520057337,avg_3e-3
15,15,0.02403214080477731,avg_3e-3
16,16,0.024827752949187938,avg_3e-3
17,17,0.025535799470505154,avg_3e-3
18,18,0.026216737874889807,avg_3e-3
19,19,0.02674468698516431,avg_3e-3
20,20,0.0272998967576683,avg_3e-3
21,21,0.027910898664188635,avg_3e-3
22,22,0.029761033042808464,avg_3e-3
23,23,0.03147140455016241,avg_3e-3
24,24,0.0330484312726153,avg_3e-3
25,25,0.034510099705550495,avg_3e-3
26,26,0.03609385585609338,avg_3e-3
27,27,0.03758532916984546,avg_3e-3
28,28,0.039017316614527245,avg_3e-3
29,29,0.04032538942637218,avg_3e-3
30,30,0.04180525972517226,avg_3e-3
0,0,0.0,avg_4e-3
1,1,0.0021279903659565252,avg_4e-3
2,2,0.003631478545083257,avg_4e-3
3,3,0.004715927371456457,avg_4e-3
4,4,0.007262920442549036,avg_4e-3
5,5,0.00988129396542517,avg_4e-3
6,6,0.012108008307234536,avg_4e-3
7,7,0.013884593509042274,avg_4e-3
8,8,0.015876009633251108,avg_4e-3
9,9,0.017469926643925927,avg_4e-3
10,10,0.018800800460010186,avg_4e-3
11,11,0.020023121305426692,avg_4e-3
