,time (minutes),AOPC-global,optimization
1,0.25863094662854336,0.12870041440203625,topk-desired-masking-0.5
2,0.38794641994281504,0.12314472421478596,topk-desired-masking-0.5
3,0.5172618932570867,0.11977996900359172,topk-desired-masking-0.5
4,0.6465773665713584,0.12045278091269607,topk-desired-masking-0.5
5,0.7758928398856301,0.12045278091269607,topk-desired-masking-0.5
6,0.9052083131999018,0.11241981073778254,topk-desired-masking-0.5
7,1.0345237865141734,0.11611422921043382,topk-desired-masking-0.5
8,1.1638392598284453,0.11611422921043382,topk-desired-masking-0.5
9,1.293154733142717,0.11316592110239479,topk-desired-masking-0.5
10,1.4224702064569885,0.11316592110239479,topk-desired-masking-0.5
11,1.5517856797712601,0.11316592110239479,topk-desired-masking-0.5
12,1.681101153085532,0.10817253727597259,topk-desired-masking-0.5
13,1.8104166263998036,0.10817253727597259,topk-desired-masking-0.5
14,1.9397320997140752,0.10817253727597259,topk-desired-masking-0.5
15,2.069047573028347,0.10851813064238534,topk-desired-masking-0.5
16,2.1983630463426187,0.10851813064238534,topk-desired-masking-0.5
17,2.3276785196568905,0.10851813064238534,topk-desired-masking-0.5
18,2.456993992971162,0.10851813064238534,topk-desired-masking-0.5
19,2.586309466285434,0.10851813064238534,topk-desired-masking-0.5
0,0.7667700861227496,0.11304373297955582,0.1
1,1.533540172245499,0.12830859379793683,0.1
2,2.3003102583682487,0.12171023912141317,0.1
3,3.067080344490998,0.12171023912141317,0.1
4,3.833850430613748,0.12084307332791074,0.1
5,4.600620516736497,0.12664154025823218,0.1
6,5.367390602859248,0.12664154025823218,0.1
7,6.134160688981996,0.12575964334542372,0.1
8,6.900930775104747,0.12299470817918232,0.1
9,7.667700861227496,0.12191565683084998,0.1
10,8.434470947350245,0.12191565683084998,0.1
11,9.201241033472995,0.12589389709169463,0.1
12,9.968011119595745,0.12645902049199467,0.1
13,10.734781205718496,0.12424637105882204,0.1
14,11.501551291841245,0.12424637105882204,0.1
15,12.268321377963993,0.12424637105882204,0.1
16,13.035091464086745,0.12424637105882204,0.1
17,13.801861550209495,0.12580893081070052,0.1
18,14.568631636332244,0.12580893081070052,0.1
19,15.335401722454993,0.1247639237918648,0.1
0,0.24343303092783963,0.1114372010174884,0.5
1,0.48686606185567927,0.1112133045222386,0.5
2,0.7302990927835189,0.11617352466292352,0.5
3,0.9737321237113585,0.1189730232796437,0.5
4,1.2171651546391982,0.13950026212902422,0.5
5,1.4605981855670378,0.13950026212902422,0.5
6,1.7040312164948772,0.1382419990748354,0.5
7,1.947464247422717,0.1337650602649472,0.5
8,2.1908972783505565,0.13129661854389899,0.5
9,2.4343303092783963,0.13129661854389899,0.5
10,2.677763340206236,0.13739384605449956,0.5
11,2.9211963711340756,0.13739384605449956,0.5
12,3.1646294020619155,0.13739384605449956,0.5
13,3.4080624329897544,0.13739384605449956,0.5
14,3.6514954639175943,0.1328083845228766,0.5
15,3.894928494845434,0.13295682193264377,0.5
16,4.1383615257732735,0.12857678500274491,0.5
17,4.381794556701113,0.12857678500274491,0.5
18,4.625227587628953,0.13227667558423634,0.5
19,4.868660618556793,0.12886265899750887,0.5
0,0.47590431940098205,0.11671765127349046,topk-0.1
1,0.9518086388019641,0.11715557930392297,topk-0.1
2,1.4277129582029462,0.12171099277065342,topk-0.1
3,1.9036172776039282,0.11885828903837461,topk-0.1
4,2.3795215970049104,0.1245321787227943,topk-0.1
5,2.8554259164058924,0.1200525192990165,topk-0.1
6,3.3313302358068744,0.1211262937412872,topk-0.1
7,3.8072345552078564,0.1211262937412872,topk-0.1
8,4.283138874608839,0.12373174101461416,topk-0.1
9,4.759043194009821,0.12373174101461416,topk-0.1
10,5.234947513410803,0.1261345224731296,topk-0.1
11,5.710851832811785,0.1261345224731296,topk-0.1
12,6.186756152212768,0.1261345224731296,topk-0.1
13,6.662660471613749,0.1261345224731296,topk-0.1
14,7.138564791014732,0.1261345224731296,topk-0.1
15,7.614469110415713,0.1261345224731296,topk-0.1
16,8.090373429816696,0.1261345224731296,topk-0.1
17,8.566277749217678,0.1261345224731296,topk-0.1
18,9.04218206861866,0.14582488785666559,topk-0.1
19,9.518086388019642,0.1507871859212985,topk-0.1
0,0.1675325886786743,0.11804896044656951,topk-0.5
1,0.3350651773573486,0.13407373233417627,topk-0.5
2,0.5025977660360229,0.14108179156265468,topk-0.5
3,0.6701303547146972,0.1395469505904828,topk-0.5
4,0.8376629433933716,0.1395469505904828,topk-0.5
5,1.0051955320720458,0.13711381305422507,topk-0.5
6,1.17272812075072,0.13579174467476118,topk-0.5
7,1.3402607094293943,0.13283762838965235,topk-0.5
8,1.5077932981080686,0.13283762838965235,topk-0.5
9,1.675325886786743,0.13283762838965235,topk-0.5
10,1.8428584754654174,0.13283762838965235,topk-0.5
11,2.0103910641440916,0.12906184049520197,topk-0.5
12,2.177923652822766,0.1283115200415123,topk-0.5
13,2.34545624150144,0.1283115200415123,topk-0.5
14,2.5129888301801144,0.1283400912665805,topk-0.5
15,2.6805214188587887,0.12838254108430133,topk-0.5
16,2.848054007537463,0.1283400912665805,topk-0.5
17,3.0155865962161372,0.12838254108430133,topk-0.5
18,3.183119184894812,0.12838254108430133,topk-0.5
19,3.350651773573486,0.12838254108430133,topk-0.5
0,0.35036025745891985,0.11611449764850211,desired-0.1
1,0.7007205149178397,0.12338355292572264,desired-0.1
2,1.0510807723767597,0.12539571134395205,desired-0.1
3,1.4014410298356794,0.12353388006232391,desired-0.1
4,1.7518012872945992,0.12733254088960225,desired-0.1
5,2.1021615447535194,0.12466564536363213,desired-0.1
6,2.452521802212439,0.12797419819865608,desired-0.1
7,2.802882059671359,0.12797419819865608,desired-0.1
8,3.1532423171302786,0.129753436095524,desired-0.1
9,3.5036025745891983,0.13000609703585211,desired-0.1
10,3.853962832048118,0.13000609703585211,desired-0.1
11,4.204323089507039,0.13000609703585211,desired-0.1
12,4.554683346965958,0.13000609703585211,desired-0.1
13,4.905043604424878,0.13192902777244578,desired-0.1
14,5.2554038618837975,0.13192902777244578,desired-0.1
15,5.605764119342718,0.13192902777244578,desired-0.1
16,5.956124376801637,0.13192902777244578,desired-0.1
17,6.306484634260557,0.13192902777244578,desired-0.1
18,6.6568448917194765,0.13526091213405675,desired-0.1
19,7.007205149178397,0.13526091213405675,desired-0.1
0,0.5936628065337153,0.10774104385884256,masking-0.1
1,1.1873256130674306,0.10717405575396573,masking-0.1
2,1.7809884196011458,0.11040020753890033,masking-0.1
3,2.374651226134861,0.13950248692466777,masking-0.1
4,2.9683140326685757,0.13352282815490746,masking-0.1
5,3.5619768392022917,0.13475463126495565,masking-0.1
6,4.155639645736007,0.13475463126495565,masking-0.1
7,4.749302452269722,0.13475463126495565,masking-0.1
8,5.342965258803437,0.13475463126495565,masking-0.1
9,5.9366280653371515,0.12778217963710842,masking-0.1
10,6.530290871870868,0.12350139941326495,masking-0.1
11,7.123953678404583,0.12350139941326495,masking-0.1
12,7.717616484938299,0.12350139941326495,masking-0.1
13,8.311279291472013,0.12350139941326495,masking-0.1
14,8.904942098005728,0.12462928060740094,masking-0.1
15,9.498604904539445,0.12462928060740094,masking-0.1
16,10.09226771107316,0.12462928060740094,masking-0.1
17,10.685930517606874,0.12462928060740094,masking-0.1
18,11.27959332414059,0.12462928060740094,masking-0.1
19,11.873256130674303,0.12462928060740094,masking-0.1
0,0.3459672400792144,0.10844497267382769,topk-masking-0.1
1,0.6919344801584288,0.10716111709666831,topk-masking-0.1
2,1.0379017202376433,0.13950248692466777,topk-masking-0.1
3,1.3838689603168577,0.13283410581541794,topk-masking-0.1
4,1.729836200396072,0.1348273666023476,topk-masking-0.1
5,2.0758034404752865,0.13469345900169258,topk-masking-0.1
6,2.4217706805545007,0.13154861091955478,topk-masking-0.1
7,2.7677379206337154,0.12802486625614715,topk-masking-0.1
8,3.1137051607129296,0.12804674937345936,topk-masking-0.1
9,3.459672400792144,0.12778217963710842,topk-masking-0.1
10,3.8056396408713584,0.12778217963710842,topk-masking-0.1
11,4.151606880950573,0.1201534132057706,topk-masking-0.1
12,4.497574121029788,0.1201534132057706,topk-masking-0.1
13,4.8435413611090015,0.1201534132057706,topk-masking-0.1
14,5.1895086011882166,0.1201534132057706,topk-masking-0.1
15,5.535475841267431,0.1201534132057706,topk-masking-0.1
16,5.881443081346645,0.1201534132057706,topk-masking-0.1
17,6.227410321425859,0.1201534132057706,topk-masking-0.1
18,6.573377561505074,0.11933971786560414,topk-masking-0.1
19,6.919344801584288,0.11933971786560414,topk-masking-0.1
0,0.133888631061964,0.12728592643976192,topk-masking-0.5
1,0.267777262123928,0.12690400903508867,topk-masking-0.5
2,0.401665893185892,0.12640101744698212,topk-masking-0.5
3,0.535554524247856,0.12405629903472234,topk-masking-0.5
4,0.6694431553098199,0.12405629903472234,topk-masking-0.5
5,0.803331786371784,0.11985645069833022,topk-masking-0.5
6,0.9372204174337481,0.11895412086732932,topk-masking-0.5
7,1.071109048495712,0.12395769620596402,topk-masking-0.5
8,1.204997679557676,0.11971152933039941,topk-masking-0.5
9,1.3388863106196398,0.11913659295221832,topk-masking-0.5
10,1.472774941681604,0.11546721465818645,topk-masking-0.5
11,1.606663572743568,0.11546721465818645,topk-masking-0.5
12,1.740552203805532,0.11546721465818645,topk-masking-0.5
13,1.8744408348674961,0.11546721465818645,topk-masking-0.5
14,2.00832946592946,0.11541045235501432,topk-masking-0.5
15,2.142218096991424,0.11101362074229221,topk-masking-0.5
16,2.2761067280533878,0.11095714371452339,topk-masking-0.5
17,2.409995359115352,0.11095714371452339,topk-masking-0.5
18,2.5438839901773163,0.11505686842548973,topk-masking-0.5
19,2.6777726212392796,0.11505686842548973,topk-masking-0.5
0,0.24646502261415715,0.11536856209238021,topk-desired-masking-0.1
1,0.4929300452283143,0.10981013736616935,topk-desired-masking-0.1
2,0.7393950678424714,0.1119243835829849,topk-desired-masking-0.1
3,0.9858600904566286,0.11484694107554567,topk-desired-masking-0.1
4,1.2323251130707857,0.11191340866628245,topk-desired-masking-0.1
5,1.4787901356849429,0.10965647645356888,topk-desired-masking-0.1
6,1.7252551582991,0.10965647645356888,topk-desired-masking-0.1
7,1.9717201809132572,0.10965647645356888,topk-desired-masking-0.1
8,2.2181852035274146,0.10965647645356888,topk-desired-masking-0.1
9,2.4646502261415715,0.11016295332528284,topk-desired-masking-0.1
10,2.7111152487557284,0.11016295332528284,topk-desired-masking-0.1
11,2.9575802713698858,0.10860725263639506,topk-desired-masking-0.1
12,3.204045293984043,0.1068375800422638,topk-desired-masking-0.1
13,3.4505103165982,0.1068375800422638,topk-desired-masking-0.1
14,3.6969753392123574,0.1068375800422638,topk-desired-masking-0.1
15,3.9434403618265144,0.1068375800422638,topk-desired-masking-0.1
16,4.189905384440672,0.1068375800422638,topk-desired-masking-0.1
17,4.436370407054829,0.10870199866500872,topk-desired-masking-0.1
18,4.6828354296689865,0.1068375800422638,topk-desired-masking-0.1
19,4.929300452283143,0.10870199866500872,topk-desired-masking-0.1
0,0.12931547331427168,0.1202735281619154,topk-desired-masking-0.5
1,0.25863094662854336,0.12659560124588953,topk-desired-masking-0.5
2,0.38794641994281504,0.11675337728232058,topk-desired-masking-0.5
3,0.5172618932570867,0.12355379048143517,topk-desired-masking-0.5
4,0.6465773665713584,0.12097672472448112,topk-desired-masking-0.5
5,0.7758928398856301,0.11789279955012627,topk-desired-masking-0.5
6,0.9052083131999018,0.11726730879504207,topk-desired-masking-0.5
7,1.0345237865141734,0.11308768226773341,topk-desired-masking-0.5
8,1.1638392598284453,0.11241981073778254,topk-desired-masking-0.5
9,1.293154733142717,0.11327327096887502,topk-desired-masking-0.5
10,1.4224702064569885,0.11316592110239479,topk-desired-masking-0.5
11,1.5517856797712601,0.1133199801957903,topk-desired-masking-0.5
12,1.681101153085532,0.10980284812082065,topk-desired-masking-0.5
13,1.8104166263998036,0.10980284812082065,topk-desired-masking-0.5
14,1.9397320997140752,0.11351813718862404,topk-desired-masking-0.5
15,2.069047573028347,0.10851646244655379,topk-desired-masking-0.5
16,2.1983630463426187,0.10851813064238534,topk-desired-masking-0.5
17,2.3276785196568905,0.10851813064238534,topk-desired-masking-0.5
18,2.456993992971162,0.10851813064238534,topk-desired-masking-0.5
19,2.586309466285434,0.11251795259019666,topk-desired-masking-0.5
0,0.7667700861227496,0.11326252181573228,0.1
1,1.533540172245499,0.11790390520756606,0.1
2,2.3003102583682487,0.12462353304646259,0.1
3,3.067080344490998,0.12084085715392064,0.1
4,3.833850430613748,0.1174973254564366,0.1
5,4.600620516736497,0.12467475986114797,0.1
6,5.367390602859248,0.12282760045441089,0.1
7,6.134160688981996,0.1225102820730272,0.1
8,6.900930775104747,0.12062213065871963,0.1
9,7.667700861227496,0.1225102820730272,0.1
10,8.434470947350245,0.1225102820730272,0.1
11,9.201241033472995,0.12191565683084998,0.1
12,9.968011119595745,0.12151291472475426,0.1
13,10.734781205718496,0.12221305784802691,0.1
14,11.501551291841245,0.12243028687505784,0.1
15,12.268321377963993,0.12424637105882204,0.1
16,13.035091464086745,0.12218909705397558,0.1
17,13.801861550209495,0.12410120926233446,0.1
18,14.568631636332244,0.12410120926233446,0.1
19,15.335401722454993,0.12410120926233446,0.1
0,0.24343303092783963,0.10407449198976049,0.5
1,0.48686606185567927,0.10693170263219047,0.5
2,0.7302990927835189,0.13398693401863393,0.5
3,0.9737321237113585,0.13830980826134204,0.5
4,1.2171651546391982,0.1370927508311195,0.5
5,1.4605981855670378,0.14066722242670354,0.5
6,1.7040312164948772,0.1395079306182636,0.5
7,1.947464247422717,0.13273102594468658,0.5
8,2.1908972783505565,0.13258219968331164,0.5
9,2.4343303092783963,0.13273102594468658,0.5
10,2.677763340206236,0.1375194190448234,0.5
11,2.9211963711340756,0.1375194190448234,0.5
12,3.1646294020619155,0.1375194190448234,0.5
13,3.4080624329897544,0.13314802040713572,0.5
14,3.6514954639175943,0.13371447966844519,0.5
15,3.894928494845434,0.13314802040713572,0.5
16,4.1383615257732735,0.13314802040713572,0.5
17,4.381794556701113,0.13223460217409763,0.5
18,4.625227587628953,0.13223460217409763,0.5
19,4.868660618556793,0.13223460217409763,0.5
0,0.47590431940098205,0.11726510995378361,topk-0.1
1,0.9518086388019641,0.12394799139351537,topk-0.1
2,1.4277129582029462,0.12599215421998314,topk-0.1
3,1.9036172776039282,0.12122419183527527,topk-0.1
4,2.3795215970049104,0.11847300103860728,topk-0.1
5,2.8554259164058924,0.1200525192990165,topk-0.1
6,3.3313302358068744,0.1211262937412872,topk-0.1
7,3.8072345552078564,0.12432636625679139,topk-0.1
8,4.283138874608839,0.12432636625679139,topk-0.1
9,4.759043194009821,0.12547693219801548,topk-0.1
10,5.234947513410803,0.1261345224731296,topk-0.1
11,5.710851832811785,0.1261345224731296,topk-0.1
12,6.186756152212768,0.12580893081070052,topk-0.1
13,6.662660471613749,0.12948579811803582,topk-0.1
14,7.138564791014732,0.12948579811803582,topk-0.1
15,7.614469110415713,0.12948579811803582,topk-0.1
16,8.090373429816696,0.1261345224731296,topk-0.1
17,8.566277749217678,0.12580893081070052,topk-0.1
18,9.04218206861866,0.12580893081070052,topk-0.1
19,9.518086388019642,0.1261345224731296,topk-0.1
0,0.1675325886786743,0.10587591206131128,topk-0.5
1,0.3350651773573486,0.11182061180469208,topk-0.5
2,0.5025977660360229,0.13385253126072177,topk-0.5
3,0.6701303547146972,0.13343743894070517,topk-0.5
4,0.8376629433933716,0.13047095574383766,topk-0.5
5,1.0051955320720458,0.13047095574383766,topk-0.5
6,1.17272812075072,0.13129661854389899,topk-0.5
7,1.3402607094293943,0.13129661854389899,topk-0.5
8,1.5077932981080686,0.13129661854389899,topk-0.5
9,1.675325886786743,0.13129661854389899,topk-0.5
10,1.8428584754654174,0.13283762838965235,topk-0.5
11,2.0103910641440916,0.12946785327917526,topk-0.5
12,2.177923652822766,0.12946785327917526,topk-0.5
13,2.34545624150144,0.1292706003045658,topk-0.5
14,2.5129888301801144,0.12437115555045487,topk-0.5
15,2.6805214188587887,0.12574034099637266,topk-0.5
16,2.848054007537463,0.12482580571501774,topk-0.5
17,3.0155865962161372,0.12502306030816693,topk-0.5
18,3.183119184894812,0.12502306030816693,topk-0.5
19,3.350651773573486,0.12502306030816693,topk-0.5
0,0.35036025745891985,0.11617278433777277,desired-0.1
1,0.7007205149178397,0.12307478042072413,desired-0.1
2,1.0510807723767597,0.12369550278185487,desired-0.1
3,1.4014410298356794,0.1213542745105064,desired-0.1
4,1.7518012872945992,0.12426650397738699,desired-0.1
5,2.1021615447535194,0.12409334750477179,desired-0.1
6,2.452521802212439,0.12681126366358736,desired-0.1
7,2.802882059671359,0.1273415006784088,desired-0.1
8,3.1532423171302786,0.12810806758407361,desired-0.1
9,3.5036025745891983,0.12864143005387993,desired-0.1
10,3.853962832048118,0.1277481353479318,desired-0.1
11,4.204323089507039,0.12864143005387993,desired-0.1
12,4.554683346965958,0.13411177419762935,desired-0.1
13,4.905043604424878,0.13037063516889383,desired-0.1
14,5.2554038618837975,0.13037063516889383,desired-0.1
15,5.605764119342718,0.13037063516889383,desired-0.1
16,5.956124376801637,0.13037063516889383,desired-0.1
17,6.306484634260557,0.13132354777773378,desired-0.1
18,6.6568448917194765,0.13346524693976253,desired-0.1
19,7.007205149178397,0.13346524693976253,desired-0.1
0,0.5936628065337153,0.10803870115075036,masking-0.1
1,1.1873256130674306,0.10807283612150388,masking-0.1
2,1.7809884196011458,0.12840655011509852,masking-0.1
3,2.374651226134861,0.1331724509720958,masking-0.1
4,2.9683140326685757,0.13683020494598955,masking-0.1
5,3.5619768392022917,0.1337274792480439,masking-0.1
6,4.155639645736007,0.13154861091955478,masking-0.1
7,4.749302452269722,0.1348273666023476,masking-0.1
8,5.342965258803437,0.1348273666023476,masking-0.1
9,5.9366280653371515,0.13276739537412596,masking-0.1
10,6.530290871870868,0.13276739537412596,masking-0.1
11,7.123953678404583,0.13391202090168405,masking-0.1
12,7.717616484938299,0.12574034099637266,masking-0.1
13,8.311279291472013,0.13052244202309596,masking-0.1
14,8.904942098005728,0.13052244202309596,masking-0.1
15,9.498604904539445,0.13052244202309596,masking-0.1
16,10.09226771107316,0.12617537717876082,masking-0.1
17,10.685930517606874,0.12485300470664557,masking-0.1
18,11.27959332414059,0.12485300470664557,masking-0.1
19,11.873256130674303,0.12485300470664557,masking-0.1
0,0.3459672400792144,0.11045160547603892,topk-masking-0.1
1,0.6919344801584288,0.1110625341841125,topk-masking-0.1
2,1.0379017202376433,0.12972524697770874,topk-masking-0.1
3,1.3838689603168577,0.13296779987895935,topk-masking-0.1
4,1.729836200396072,0.12946411863522958,topk-masking-0.1
5,2.0758034404752865,0.12972524697770874,topk-masking-0.1
6,2.4217706805545007,0.12972524697770874,topk-masking-0.1
7,2.7677379206337154,0.12441942603193679,topk-masking-0.1
8,3.1137051607129296,0.12441942603193679,topk-masking-0.1
9,3.459672400792144,0.12441942603193679,topk-masking-0.1
10,3.8056396408713584,0.12574034099637266,topk-masking-0.1
11,4.151606880950573,0.12574034099637266,topk-masking-0.1
12,4.497574121029788,0.12574034099637266,topk-masking-0.1
13,4.8435413611090015,0.12574034099637266,topk-masking-0.1
14,5.1895086011882166,0.12574034099637266,topk-masking-0.1
15,5.535475841267431,0.12574034099637266,topk-masking-0.1
16,5.881443081346645,0.12574034099637266,topk-masking-0.1
17,6.227410321425859,0.12574034099637266,topk-masking-0.1
18,6.573377561505074,0.12574034099637266,topk-masking-0.1
19,6.919344801584288,0.12574034099637266,topk-masking-0.1
0,0.133888631061964,0.1312379786050074,topk-masking-0.5
1,0.267777262123928,0.13269231345634425,topk-masking-0.5
2,0.401665893185892,0.12743738574490934,topk-masking-0.5
3,0.535554524247856,0.13058672018910686,topk-masking-0.5
4,0.6694431553098199,0.12405034038492413,topk-masking-0.5
5,0.803331786371784,0.12405034038492413,topk-masking-0.5
6,0.9372204174337481,0.12405034038492413,topk-masking-0.5
7,1.071109048495712,0.12405034038492413,topk-masking-0.5
8,1.204997679557676,0.11977996900359172,topk-masking-0.5
9,1.3388863106196398,0.11611422921043382,topk-masking-0.5
10,1.472774941681604,0.1161988217115581,topk-masking-0.5
11,1.606663572743568,0.11528940551840758,topk-masking-0.5
12,1.740552203805532,0.11521537342644925,topk-masking-0.5
13,1.8744408348674961,0.11555014708628744,topk-masking-0.5
14,2.00832946592946,0.11523710945454503,topk-masking-0.5
15,2.142218096991424,0.11523710945454503,topk-masking-0.5
16,2.2761067280533878,0.11523710945454503,topk-masking-0.5
17,2.409995359115352,0.11523710945454503,topk-masking-0.5
18,2.5438839901773163,0.11523710945454503,topk-masking-0.5
19,2.6777726212392796,0.11523710945454503,topk-masking-0.5
0,0.24646502261415715,0.10565902223833946,topk-desired-masking-0.1
1,0.4929300452283143,0.11333525287883743,topk-desired-masking-0.1
2,0.7393950678424714,0.1133805074638421,topk-desired-masking-0.1
3,0.9858600904566286,0.11348526190105847,topk-desired-masking-0.1
4,1.2323251130707857,0.11388208384406379,topk-desired-masking-0.1
5,1.4787901356849429,0.1116817774380988,topk-desired-masking-0.1
6,1.7252551582991,0.1116817774380988,topk-desired-masking-0.1
7,1.9717201809132572,0.10958554874267283,topk-desired-masking-0.1
8,2.2181852035274146,0.1146677686006512,topk-desired-masking-0.1
9,2.4646502261415715,0.10969220229538128,topk-desired-masking-0.1
10,2.7111152487557284,0.10969220229538128,topk-desired-masking-0.1
11,2.9575802713698858,0.11189743141886593,topk-desired-masking-0.1
12,3.204045293984043,0.10855807507281158,topk-desired-masking-0.1
13,3.4505103165982,0.10690413854854032,topk-desired-masking-0.1
14,3.6969753392123574,0.10690413854854032,topk-desired-masking-0.1
15,3.9434403618265144,0.10690413854854032,topk-desired-masking-0.1
16,4.189905384440672,0.10690413854854032,topk-desired-masking-0.1
17,4.436370407054829,0.10690413854854032,topk-desired-masking-0.1
18,4.6828354296689865,0.10690413854854032,topk-desired-masking-0.1
19,4.929300452283143,0.10690413854854032,topk-desired-masking-0.1
0,0.12931547331427168,0.11937251024482806,topk-desired-masking-0.5
1,0.25863094662854336,0.12353726774623362,topk-desired-masking-0.5
2,0.38794641994281504,0.11950146476040556,topk-desired-masking-0.5
3,0.5172618932570867,0.11972872422029074,topk-desired-masking-0.5
4,0.6465773665713584,0.12405034038492413,topk-desired-masking-0.5
5,0.7758928398856301,0.11999282558703817,topk-desired-masking-0.5
6,0.9052083131999018,0.11672131502436191,topk-desired-masking-0.5
7,1.0345237865141734,0.11606300235790715,topk-desired-masking-0.5
8,1.1638392598284453,0.11606300235790715,topk-desired-masking-0.5
9,1.293154733142717,0.11327327096887502,topk-desired-masking-0.5
10,1.4224702064569885,0.11322028740242536,topk-desired-masking-0.5
11,1.5517856797712601,0.11322028740242536,topk-desired-masking-0.5
12,1.681101153085532,0.1124390258579309,topk-desired-masking-0.5
13,1.8104166263998036,0.11351562317655002,topk-desired-masking-0.5
14,1.9397320997140752,0.10851813064238534,topk-desired-masking-0.5
15,2.069047573028347,0.10851813064238534,topk-desired-masking-0.5
16,2.1983630463426187,0.10851813064238534,topk-desired-masking-0.5
17,2.3276785196568905,0.10851813064238534,topk-desired-masking-0.5
18,2.456993992971162,0.11251795259019666,topk-desired-masking-0.5
19,2.586309466285434,0.11251795259019666,topk-desired-masking-0.5
