time (minutes),AOPC-global,aggregation
3.046752069273978,0.0994689267255586,Gpr α=0.5
4.570128103910967,0.0984382829986322,Gpr α=0.5
6.093504138547956,0.0995687049960368,Gpr α=0.5
7.616880173184944,0.0951745942680048,Gpr α=0.5
9.140256207821931,0.0956197120837663,Gpr α=0.5
10.66363224245892,0.0956197120837663,Gpr α=0.5
12.187008277095911,0.0951307588977544,Gpr α=0.5
13.7103843117329,0.0985126466590576,Gpr α=0.5
15.233760346369888,0.0962956442239435,Gpr α=0.5
16.757136381006877,0.0976925651755284,Gpr α=0.5
18.280512415643862,0.0987169225686125,Gpr α=0.5
19.80388845028085,0.1001580155925722,Gpr α=0.5
21.32726448491784,0.1010599947480624,Gpr α=0.5
22.85064051955483,0.1013942490386788,Gpr α=0.5
24.374016554191822,0.0982788547123473,Gpr α=0.5
25.897392588828808,0.0956425245706968,Gpr α=0.5
27.4207686234658,0.0961687076909611,Gpr α=0.5
28.944144658102783,0.0949574687020509,Gpr α=0.5
30.46752069273977,0.0984385785326937,Gpr α=0.5
1.523376034636989,0.0708348570150188,Gpr α=0.95
3.046752069273978,0.0858398196309466,Gpr α=0.95
4.570128103910967,0.084839362597503,Gpr α=0.95
6.093504138547956,0.0781477183774844,Gpr α=0.95
7.616880173184944,0.0745336457600736,Gpr α=0.95
9.140256207821931,0.0803054578696355,Gpr α=0.95
10.66363224245892,0.0803054578696355,Gpr α=0.95
12.187008277095911,0.0830180480832584,Gpr α=0.95
13.7103843117329,0.0803054578696355,Gpr α=0.95
15.233760346369888,0.0787820810441025,Gpr α=0.95
16.757136381006877,0.0787820810441025,Gpr α=0.95
18.280512415643862,0.0787820810441025,Gpr α=0.95
19.80388845028085,0.0787820810441025,Gpr α=0.95
21.32726448491784,0.0787820810441025,Gpr α=0.95
22.85064051955483,0.0810192054348261,Gpr α=0.95
24.374016554191822,0.083987218100168,Gpr α=0.95
25.897392588828808,0.083987218100168,Gpr α=0.95
27.4207686234658,0.083987218100168,Gpr α=0.95
28.944144658102783,0.083987218100168,Gpr α=0.95
30.46752069273977,0.083987218100168,Gpr α=0.95
1.523376034636989,0.0326039441422399,Gavg
3.046752069273978,0.0178977473458085,Gavg
4.570128103910967,0.0126564140473154,Gavg
6.093504138547956,0.0120178790996067,Gavg
7.616880173184944,0.0121732871689411,Gavg
9.140256207821931,0.0169471768559919,Gavg
10.66363224245892,0.0128197502254991,Gavg
12.187008277095911,0.0112014422528774,Gavg
13.7103843117329,0.0110479731958443,Gavg
15.233760346369888,0.011353426978182,Gavg
16.757136381006877,0.0058167617032893,Gavg
18.280512415643862,0.0043960287595388,Gavg
19.80388845028085,0.004390455477554,Gavg
21.32726448491784,0.004022977747351,Gavg
22.85064051955483,0.0026969797932355,Gavg
24.374016554191822,0.002411503139225,Gavg
25.897392588828808,0.0028074171350228,Gavg
27.4207686234658,0.0026955848348414,Gavg
28.944144658102783,0.0026542181120255,Gavg
30.46752069273977,0.0017110585094754,Gavg
1.523376034636989,0.0454021418343098,Gavg_4e-3
3.046752069273978,0.0532590414483701,Gavg_4e-3
4.570128103910967,0.0670910723405748,Gavg_4e-3
6.093504138547956,0.0608720122596193,Gavg_4e-3
7.616880173184944,0.0800236307654511,Gavg_4e-3
9.140256207821931,0.0839032120906323,Gavg_4e-3
10.66363224245892,0.0941397159418304,Gavg_4e-3
12.187008277095911,0.0944632151023665,Gavg_4e-3
13.7103843117329,0.0955530355509944,Gavg_4e-3
15.233760346369888,0.0875100330085888,Gavg_4e-3
16.757136381006877,0.0874807103638065,Gavg_4e-3
18.280512415643862,0.112254589223733,Gavg_4e-3
19.80388845028085,0.112254589223733,Gavg_4e-3
21.32726448491784,0.1110518247867999,Gavg_4e-3
22.85064051955483,0.1110518247867999,Gavg_4e-3
24.374016554191822,0.1110518247867999,Gavg_4e-3
25.897392588828808,0.1108210572827789,Gavg_4e-3
27.4207686234658,0.1112034993242192,Gavg_4e-3
28.944144658102783,0.1112034993242192,Gavg_4e-3
30.46752069273977,0.1112034993242192,Gavg_4e-3
1.523376034636989,0.0820131297499873,Gsq
3.046752069273978,0.0803145641456215,Gsq
4.570128103910967,0.085352784446219,Gsq
6.093504138547956,0.085352784446219,Gsq
7.616880173184944,0.0827891551518148,Gsq
9.140256207821931,0.0804346018103173,Gsq
10.66363224245892,0.0827891551518148,Gsq
12.187008277095911,0.0827891551518148,Gsq
13.7103843117329,0.0827891551518148,Gsq
15.233760346369888,0.0787820810441025,Gsq
16.757136381006877,0.0709565501881752,Gsq
18.280512415643862,0.0709565501881752,Gsq
19.80388845028085,0.0709565501881752,Gsq
21.32726448491784,0.0709565501881752,Gsq
22.85064051955483,0.0709565501881752,Gsq
24.374016554191822,0.0728955527910658,Gsq
25.897392588828808,0.0733547699740557,Gsq
27.4207686234658,0.0709565501881752,Gsq
28.944144658102783,0.0709565501881752,Gsq
30.46752069273977,0.0709565501881752,Gsq
1.523376034636989,0.0820131297499873,Gh
3.046752069273978,0.0803145641456215,Gh
4.570128103910967,0.085352784446219,Gh
6.093504138547956,0.085352784446219,Gh
7.616880173184944,0.0827891551518148,Gh
9.140256207821931,0.0804346018103173,Gh
10.66363224245892,0.0827891551518148,Gh
12.187008277095911,0.0827891551518148,Gh
13.7103843117329,0.0827891551518148,Gh
15.233760346369888,0.0787820810441025,Gh
16.757136381006877,0.0709565501881752,Gh
18.280512415643862,0.0709565501881752,Gh
19.80388845028085,0.0709565501881752,Gh
21.32726448491784,0.0709565501881752,Gh
22.85064051955483,0.041952283082726,Gh
24.374016554191822,0.0661943822510419,Gh
25.897392588828808,0.0692425780449204,Gh
27.4207686234658,0.052528007929074,Gh
28.944144658102783,0.0344824559789161,Gh
30.46752069273977,0.04087423157677,Gh
1.523376034636989,0.0969461659811421,Gpr α=0.5
3.046752069273978,0.1004651100844425,Gpr α=0.5
4.570128103910967,0.1047988099417779,Gpr α=0.5
6.093504138547956,0.100573780539431,Gpr α=0.5
7.616880173184944,0.1000614598627389,Gpr α=0.5
9.140256207821931,0.1015317880723231,Gpr α=0.5
10.66363224245892,0.1012209244622216,Gpr α=0.5
12.187008277095911,0.1012209244622216,Gpr α=0.5
13.7103843117329,0.1025451802036683,Gpr α=0.5
15.233760346369888,0.1027158861123688,Gpr α=0.5
16.757136381006877,0.099387130143326,Gpr α=0.5
18.280512415643862,0.1027158861123688,Gpr α=0.5
19.80388845028085,0.103148408234787,Gpr α=0.5
21.32726448491784,0.1035297840766145,Gpr α=0.5
22.85064051955483,0.1033334710747257,Gpr α=0.5
24.374016554191822,0.1042466920467644,Gpr α=0.5
25.897392588828808,0.1002909023370576,Gpr α=0.5
27.4207686234658,0.1025938537449305,Gpr α=0.5
28.944144658102783,0.1021190219648558,Gpr α=0.5
30.46752069273977,0.1014595991258371,Gpr α=0.5
1.523376034636989,0.0820131297499873,Gpr α=0.95
3.046752069273978,0.0841345471462857,Gpr α=0.95
4.570128103910967,0.085352784446219,Gpr α=0.95
6.093504138547956,0.085352784446219,Gpr α=0.95
7.616880173184944,0.0827891551518148,Gpr α=0.95
9.140256207821931,0.0881921472294397,Gpr α=0.95
10.66363224245892,0.0881921472294397,Gpr α=0.95
12.187008277095911,0.0841515686261795,Gpr α=0.95
13.7103843117329,0.0841515686261795,Gpr α=0.95
15.233760346369888,0.0799319064903388,Gpr α=0.95
16.757136381006877,0.0799319064903388,Gpr α=0.95
18.280512415643862,0.0787820810441025,Gpr α=0.95
19.80388845028085,0.0787820810441025,Gpr α=0.95
21.32726448491784,0.0787820810441025,Gpr α=0.95
22.85064051955483,0.077492955866218,Gpr α=0.95
24.374016554191822,0.0733547699740557,Gpr α=0.95
25.897392588828808,0.0803054578696355,Gpr α=0.95
27.4207686234658,0.0787820810441025,Gpr α=0.95
28.944144658102783,0.0787820810441025,Gpr α=0.95
30.46752069273977,0.0787820810441025,Gpr α=0.95
1.523376034636989,0.0293185825101174,Gavg
3.046752069273978,0.0191971673575326,Gavg
4.570128103910967,0.0152065660216659,Gavg
6.093504138547956,0.0140496664511294,Gavg
7.616880173184944,0.013052583094793,Gavg
9.140256207821931,0.0122597393668842,Gavg
10.66363224245892,0.0085447555234954,Gavg
12.187008277095911,0.0114018471695535,Gavg
13.7103843117329,0.007133841941203,Gavg
15.233760346369888,0.0071329826871464,Gavg
16.757136381006877,0.0023190440633579,Gavg
18.280512415643862,0.0021111716147366,Gavg
19.80388845028085,0.0021056193588168,Gavg
21.32726448491784,0.0021092954096924,Gavg
22.85064051955483,0.0041643493870586,Gavg
24.374016554191822,0.0028944624575191,Gavg
25.897392588828808,0.0044700878973119,Gavg
27.4207686234658,0.0049871678261452,Gavg
28.944144658102783,0.0032125555685567,Gavg
30.46752069273977,0.0024753644351107,Gavg
1.523376034636989,0.0438578198134139,Gavg_4e-3
3.046752069273978,0.0537594579433858,Gavg_4e-3
4.570128103910967,0.0739879861276787,Gavg_4e-3
6.093504138547956,0.0630310502976727,Gavg_4e-3
7.616880173184944,0.0913420153659943,Gavg_4e-3
9.140256207821931,0.0913420153659943,Gavg_4e-3
10.66363224245892,0.0947071642871693,Gavg_4e-3
12.187008277095911,0.0946677521460312,Gavg_4e-3
13.7103843117329,0.0951520302973113,Gavg_4e-3
15.233760346369888,0.0963437865529442,Gavg_4e-3
16.757136381006877,0.1125231517129649,Gavg_4e-3
18.280512415643862,0.1122774597447479,Gavg_4e-3
19.80388845028085,0.1127581963146287,Gavg_4e-3
21.32726448491784,0.1127113212207886,Gavg_4e-3
22.85064051955483,0.1127113212207886,Gavg_4e-3
24.374016554191822,0.1127113212207886,Gavg_4e-3
25.897392588828808,0.1127113212207886,Gavg_4e-3
27.4207686234658,0.1112034993242192,Gavg_4e-3
28.944144658102783,0.1106013334573309,Gavg_4e-3
30.46752069273977,0.1092163564035054,Gavg_4e-3
1.523376034636989,0.0858020741667962,Gsq
