,# of features removed,AOPC-global,aggregation
21,21,0.034196064221125776,avg_4e-3
22,22,0.03575263854647574,avg_4e-3
23,23,0.037419962386647805,avg_4e-3
24,24,0.039027118394514344,avg_4e-3
25,25,0.04087152451251304,avg_4e-3
26,26,0.04266246320056348,avg_4e-3
27,27,0.04438927823656931,avg_4e-3
28,28,0.04608119466819181,avg_4e-3
29,29,0.047660316671039475,avg_4e-3
30,30,0.049137559834993745,avg_4e-3
0,0,0.0,probabilistic α=0.5
1,1,0.006631204857759574,probabilistic α=0.5
2,2,0.012204607430233329,probabilistic α=0.5
3,3,0.017008616576171406,probabilistic α=0.5
4,4,0.020902178757283143,probabilistic α=0.5
5,5,0.024234133117029794,probabilistic α=0.5
6,6,0.027204725448973396,probabilistic α=0.5
7,7,0.02997594260375664,probabilistic α=0.5
8,8,0.032442864620383025,probabilistic α=0.5
9,9,0.034860762841852244,probabilistic α=0.5
10,10,0.03714395886267819,probabilistic α=0.5
11,11,0.03932112247870686,probabilistic α=0.5
12,12,0.041357069640022906,probabilistic α=0.5
13,13,0.043250124276038034,probabilistic α=0.5
14,14,0.04506004129910294,probabilistic α=0.5
15,15,0.046778761394800666,probabilistic α=0.5
16,16,0.04841029932597235,probabilistic α=0.5
17,17,0.049923918443443016,probabilistic α=0.5
18,18,0.051404566188908186,probabilistic α=0.5
19,19,0.052796942135547996,probabilistic α=0.5
20,20,0.0541494418359158,probabilistic α=0.5
21,21,0.05546273197402179,probabilistic α=0.5
22,22,0.05675482285222433,probabilistic α=0.5
23,23,0.0580196855213915,probabilistic α=0.5
24,24,0.059252469582129326,probabilistic α=0.5
25,25,0.0604523735252639,probabilistic α=0.5
26,26,0.06161500511724895,probabilistic α=0.5
27,27,0.06272751230360944,probabilistic α=0.5
28,28,0.06380575051462867,probabilistic α=0.5
29,29,0.06483509445885591,probabilistic α=0.5
30,30,0.06582861336742371,probabilistic α=0.5
0,0,0.0,probabilistic α=0.95
1,1,0.006631204857759574,probabilistic α=0.95
2,2,0.012204607430233329,probabilistic α=0.95
3,3,0.017008616576171406,probabilistic α=0.95
4,4,0.020902178757283143,probabilistic α=0.95
5,5,0.024234133117029794,probabilistic α=0.95
6,6,0.027204725448973396,probabilistic α=0.95
7,7,0.02997594260375664,probabilistic α=0.95
8,8,0.032442864620383025,probabilistic α=0.95
9,9,0.034860762841852244,probabilistic α=0.95
10,10,0.03714395886267819,probabilistic α=0.95
11,11,0.03932112247870686,probabilistic α=0.95
12,12,0.041357069640022906,probabilistic α=0.95
13,13,0.043250124276038034,probabilistic α=0.95
14,14,0.04506004129910294,probabilistic α=0.95
